3459, 42.195
1051, 42.195
1342, 42.195
1139, 42.195
1198, 42.195
3283, 42.195
3073, 42.195
8632, 42.195
2391, 42.195
2051, 42.195
2598, 42.195
2004, 42.195
4110, 42.195
7026, 42.195
6135, 42.195
10313, 42.195
4109, 42.195
7081, 42.195
4211, 42.195
12688, 42.195
41164, 42.195
13114, 42.195
16303, 42.195
13215, 42.195
13322, 42.195
10219, 42.195
7342, 42.195
7196, 42.195
37256, 10
